"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"부산광역시",부산광역시 해운대구 재반로 125번길,부산광역시 해운대구 재송동 1069-1,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.189317,129.124191,2018-04-30
"부산광역시",부산광역시 해운대구 해운대로38번길 88,부산광역시 해운대구 반여1동 1476-88,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.190370,129.116687,2018-04-30
"부산광역시",부산광역시 해운대구 좌동순환로99번길 22,부산광역시 해운대구 좌동 1376,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.190575,129.116570,2018-04-30
"부산광역시",부산광역시 해운대구 대천로67번길 36,부산광역시 해운대구 좌동 1371-2,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.191028,129.122224,2018-04-30
"부산광역시",부산광역시 해운대구 재반로118번길 92,부산광역시 해운대구 재송2동 1155-9,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.191034,129.130721,2018-04-30
"부산광역시",부산광역시 해운대구 재반로165번길 82,부산광역시 해운대구 재송2동 1027번지,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.192305,129.124405,2018-04-30
"부산광역시",부산광역시 해운대구 해운대로61번길 104-57,부산광역시 해운대구 반여동 1291-1458,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.193954,129.129754,2018-04-30
"부산광역시",부산광역시 해운대구 해운대로61번길 96-60,부산광역시 해운대구 반여2동 1291-1122,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.194245,129.128710,2018-04-30
"부산광역시",부산광역시 해운대구 반여로 68-12,부산광역시 해운대구 반여동 1659,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.195590,129.127149,2018-04-30
"부산광역시",부산광역시 해운대구 선수촌로 95,부산광역시 해운대구 반여동 1502-16,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.200901,129.116630,2018-04-30
"부산광역시",부산광역시 해운대구 재반로 226번길 13-73,부산광역시 해운대구 1291-1199,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.200965,129.131481,2018-04-30
"부산광역시",부산광역시 해운대구 선수촌로78번길 17-5,부산광역시 해운대구 반여동 1446-1,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.201055,129.120013,2018-04-30
"부산광역시",부산광역시 해운대구 선수촌로 119,부산광역시 해운대구 반여동 1502-47,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.205089,129.118330,2018-04-30
"부산광역시",부산광역시 해운대구 반송순환로 154,부산광역시 해운대구 반송동 산51-120,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.218905,129.155884,2018-04-30
"부산광역시",부산광역시 해운대구 아랫반송로 78-1,부산광역시 해운대구 반송동 250-5,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.223272,129.151981,2018-04-30
"부산광역시",부산광역시 해운대구 신반송로 151,부산광역시 해운대구 반송동 878,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.229120,129.162573,2018-04-30
"부산광역시",부산광역시 해운대구 아랫반송로 51,부산광역시 해운대구 반송동 873,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.230485,129.161871,2018-04-30
"부산광역시",부산광역시 해운대구 운봉길 60,부산광역시 해운대구 반송동 652-5,다목적,1,200,100m이내,30,2014-11,051-888-2991,35.232205,129.148263,2018-04-30
"부산광역시",부산광역시 강서구 대항동8,부산광역시 강서구 대항동8,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.016321,128.834919,2018-04-30
"부산광역시",부산광역시 사하구 몰운대1길_14,부산광역시 사하구 다대동 482-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.045338,128.967918,2018-04-30
"부산광역시",부산광역시 사하구 다대로_617,부산광역시 사하구 다대동 680-6,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.052448,128.971728,2018-04-30
"부산광역시",부산광역시 사하구 다대낙조2길_110,부산광역시 사하구 다대동 1641,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.054448,128.962466,2018-04-30
"부산광역시",부산광역시 강서구 동선동 1068-2,부산광역시 강서구 동선동 1068-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.054764,128.835299,2018-04-30
"부산광역시",부산광역시 사하구 다대낙조2길_100,부산광역시 사하구 다대동 1640,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.055202,128.964538,2018-04-30
"부산광역시",부산광역시 사하구 윤공단로_14번길_68,부산광역시 사하구 다대동 962,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.057275,128.969874,2018-04-30
"부산광역시",부산광역시 사하구 다대동로72번길_11,부산광역시 사하구 다대동 1449-14,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.057404,128.975736,2018-04-30
"부산광역시",부산광역시 사하구 다대동_산_113-7,부산광역시 사하구 다대동 산 113-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.059221,128.964977,2018-04-30
"부산광역시",부산광역시 사하구 윤공단로_119,부산광역시 사하구 다대동 1586,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.059295,128.981091,2018-04-30
"부산광역시",부산광역시 사하구 다대동_1592,부산광역시 사하구 다대동 1595,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.060319,128.984538,2018-04-30
"부산광역시",부산광역시 사하구 다송로68번길_30,부산광역시 사하구 다대동 1577-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.061448,128.982628,2018-04-30
"부산광역시",부산광역시 사하구 다산로106번길_6,부산광역시 사하구 다대동 1611,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.062474,128.959499,2018-04-30
"부산광역시",부산광역시 사하구 다송로_57,부산광역시 사하구 다대동 3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.063045,128.984179,2018-04-30
"부산광역시",부산광역시 사하구 다대로385번안길_14,부산광역시 사하구 다대동 87,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.067916,128.979381,2018-04-30
"부산광역시",부산광역시 강서구 눌차동799-13,부산광역시 강서구 눌차동799-13,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.074511,128.839022,2018-04-30
"부산광역시",부산광역시 사하구 장평로133번길_34,부산광역시 사하구 장림동 625-21,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.077991,128.971234,2018-04-30
"부산광역시",부산광역시 사하구 하신중앙로3번길_34,부산광역시 사하구 장림동 971-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.078026,128.962007,2018-04-30
"부산광역시",부산광역시 사하구 장림시장9길_181,부산광역시 사하구 장림동 615-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.079272,128.969506,2018-04-30
"부산광역시",부산광역시 사하구 장림시장9길_58,부산광역시 사하구 장림동 808-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.080121,128.966002,2018-04-30
"부산광역시",부산광역시 강서구 명지오션시티6로 72,부산광역시 강서구 명지동 3241-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.080199,128.907734,2018-04-30
"부산광역시",부산광역시 강서구 신호동 315-7,부산광역시 강서구 신호동 315-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.080822,128.871901,2018-04-30
"부산광역시",부산광역시 강서구 신호동252,부산광역시 강서구 신호동252,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.082287,128.879008,2018-04-30
"부산광역시",부산광역시 강서구 신호동 315-1,부산광역시 강서구 신호동 315-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.082379,128.870992,2018-04-30
"부산광역시",부산광역시 사하구 장림로_179,부산광역시 사하구 장림동 1004-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.082471,128.969115,2018-04-30
"부산광역시",부산광역시 강서구 신호동240,부산광역시 강서구 신호동240,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.083247,128.878711,2018-04-30
"부산광역시",부산광역시 강서구 신호동237,부산광역시 강서구 신호동237,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.083381,128.877407,2018-04-30
"부산광역시",부산광역시 강서구 명지동3232-7,부산광역시 강서구 명지동3232-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.084502,128.900869,2018-04-30
"부산광역시",부산광역시 강서구 명지오션시티7로 30,부산광역시 강서구 명지동 3247,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.086319,128.907053,2018-04-30
"부산광역시",부산광역시 강서구 명지동3229-21,부산광역시 강서구 명지동3229-21,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.086765,128.899592,2018-04-30
"부산광역시",부산광역시 강서구 명지오션시티7로 30,부산광역시 강서구 명지동 3247,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.087024,128.906632,2018-04-30
"부산광역시",부산광역시 강서구 송정동1718,부산광역시 강서구 송정동1718,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.087923,128.842892,2018-04-30
"부산광역시",부산광역시 강서구 송정동1718,부산광역시 강서구 송정동1718,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.088845,128.842924,2018-04-30
"부산광역시",부산광역시 사하구 사하로_87,부산광역시 사하구 감천동 828-68,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.089549,128.993601,2018-04-30
"부산광역시",부산광역시 사하구 감천로73번길_8,부산광역시 사하구 감천동 854-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.089709,129.000391,2018-04-30
"부산광역시",부산광역시 강서구 송정동 1625,부산광역시 강서구 송정동 1625,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.091047,128.854021,2018-04-30
"부산광역시",부산광역시 사하구 오작로_142,부산광역시 사하구 괴정동 350-57,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.091288,128.965625,2018-04-30
"부산광역시",부산광역시 강서구 송정동 1625,부산광역시 강서구 송정동 1625,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.093294,128.852859,2018-04-30
"부산광역시",부산광역시 사하구 괴정동_619-8,부산광역시 사하구 괴정동 619-59,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.094052,128.988555,2018-04-30
"부산광역시",부산광역시 사하구 장평로_393,부산광역시 사하구 괴정동 1206-29,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.096726,128.981986,2018-04-30
"부산광역시",부산광역시 사하구 다대로_52,부산광역시 사하구 당리동 540-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.097668,128.977621,2018-04-30
"부산광역시",부산광역시 강서구 송정동1476,부산광역시 강서구 송정동1476,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.098734,128.823329,2018-04-30
"부산광역시",부산광역시 강서구 송정동1476,부산광역시 강서구 송정동1476,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.100295,128.823672,2018-04-30
"부산광역시",부산광역시 강서구 명지동1623-2,부산광역시 강서구 명지동1623-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.100925,128.923182,2018-04-30
"부산광역시",부산광역시 사하구 오작로_100,부산광역시 사하구 괴정동 354-165,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.100933,129.003506,2018-04-30
"부산광역시",부산광역시 사하구 하신중앙로_265,부산광역시 사하구 하단동 1171,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.101042,128.958261,2018-04-30
"부산광역시",부산광역시 강서구 명지동 1187-1,부산광역시 강서구 명지동 1187-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.101821,128.923869,2018-04-30
"부산광역시",부산광역시 강서구 명지동 1187-1,부산광역시 강서구 명지동 1187-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.102511,128.924618,2018-04-30
"부산광역시",부산광역시 사하구 낙동대로_지하_141,부산광역시 사하구 괴정동 328-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.103441,129.000535,2018-04-30
"부산광역시",부산광역시 사하구 신산북로_11,부산광역시 사하구 신평동 469-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.103682,129.005385,2018-04-30
"부산광역시",부산광역시 남구 -,부산광역시 남구 용호동 산175-9,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.104633,129.118234,2018-04-30
"부산광역시",부산광역시 사하구 사리로55번길_13,부산광역시 사하구 괴정동 240-88,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.104727,128.997841,2018-04-30
"부산광역시",부산광역시 사하구 낙동대로485번길_10,부산광역시 사하구 하단동 516,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.107515,128.966796,2018-04-30
"부산광역시",부산광역시 강서구 명지동1396,부산광역시 강서구 명지동1396,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.107521,128.926768,2018-04-30
"부산광역시",부산광역시 남구 -,부산광역시 남구 용호2동 565-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.109445,129.114629,2018-04-30
"부산광역시",부산광역시 사하구 제석로95번길_99,부산광역시 사하구 당리동 산35-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.110091,128.976924,2018-04-30
"부산광역시",부산광역시 남구 용주로30번길 69,부산광역시 남구 용호2동 563-39,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.110141,129.113345,2018-04-30
"부산광역시",부산광역시 남구 무민사로 19,부산광역시 남구 감만1동 491-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.112205,129.080811,2018-04-30
"부산광역시",부산광역시 강서구 녹산동 862-2,부산광역시 강서구 녹산동 862-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.112855,128.869291,2018-04-30
"부산광역시",부산광역시 남구 용호로198번길 32,부산광역시 남구 용호4동 482-17,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.114815,129.108830,2018-04-30
"부산광역시",부산광역시 강서구 송정동1236,부산광역시 강서구 송정동1236,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.115795,128.839797,2018-04-30
"부산광역시",부산광역시 남구 신선로 339,부산광역시 남구 용당동 357-6,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.116600,129.094895,2018-04-30
"부산광역시",부산광역시 남구 동명로170번길 34,부산광역시 남구 용호3동 385-44,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.117335,129.114840,2018-04-30
"부산광역시",부산광역시 남구 동명로101번길 34,부산광역시 남구 용호1동 416-34,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.121412,129.107810,2018-04-30
"부산광역시",부산광역시 남구 홍곡로 345,부산광역시 남구 대연4동 1170-120,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.123475,129.089018,2018-04-30
"부산광역시",부산광역시 남구 유엔평화로153번길 20,부산광역시 남구 용당동 552-16,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.123484,129.098509,2018-04-30
"부산광역시",부산광역시 남구 우암로 192,부산광역시 남구 우암동 161-18,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.124665,129.076070,2018-04-30
"부산광역시",부산광역시 남구 -,부산광역시 남구 대연동 1115-19,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.126182,129.093463,2018-04-30
"부산광역시",부산광역시 남구 유엔로 40,부산광역시 남구 우암동 109-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.127044,129.081126,2018-04-30
"부산광역시",부산광역시 남구 신선로 484,부산광역시 남구 대연3동 668-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.127169,129.101995,2018-04-30
"부산광역시",부산광역시 남구 유엔로27번길 18,부산광역시 남구 우암동 112-185,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.127488,129.079673,2018-04-30
"부산광역시",부산광역시 남구 우암동 127-44,부산광역시 남구 우암동 127-44,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.128284,129.074386,2018-04-30
"부산광역시",부산광역시 남구 유엔로183-1 도로건너편,부산광역시 남구 대연4동 779-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.129881,129.096563,2018-04-30
"부산광역시",부산광역시 남구 조각공원로 37,부산광역시 남구 대연3동 564-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.130021,129.101638,2018-04-30
"부산광역시",부산광역시 남구 유엔로157번길 4,부산광역시 남구 대연4동 879-17,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.130064,129.093474,2018-04-30
"부산광역시",부산광역시 남구 유엔평화로47번길 107,부산광역시 남구 대연1동 852-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.130817,129.098050,2018-04-30
"부산광역시",부산광역시 남구 -,부산광역시 남구 대연1동 1619-608,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.131110,129.082580,2018-04-30
"부산광역시",부산광역시 남구 장고개로85번가길 24,부산광역시 남구 문현4동 1089-9,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.131230,129.068832,2018-04-30
"부산광역시",부산광역시 남구 -,부산광역시 남구 대연1동 산 165-9,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.131253,129.081290,2018-04-30
"부산광역시",부산광역시 남구 장고개로 68-14,부산광역시 남구 문현4동 1059-16,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.131344,129.070824,2018-04-30
"부산광역시",부산광역시 남구 못골로41번길 22-7,부산광역시 남구 대연5동 1535-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.137162,129.087506,2018-04-30
"부산광역시",부산광역시 남구 못골번영로 24-1,부산광역시 남구 대연5동 1458-10,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.137206,129.089098,2018-04-30
"부산광역시",부산광역시 남구 수영로346번길12,부산광역시 남구 대연3동 39-28,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.138276,129.103741,2018-04-30
"부산광역시",부산광역시 남구 -,부산광역시 남구 대연3동 1632-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.139804,129.104795,2018-04-30
"부산광역시",부산광역시 남구 전포대로 42,부산광역시 남구 문현2동 650-8,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.140204,129.067119,2018-04-30
"부산광역시",부산광역시 강서구 공항로361번길 26,부산광역시 강서구 대저2동 5199-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.140731,128.948753,2018-04-30
"부산광역시",부산광역시 남구 진남로165번길 10,부산광역시 남구 문현1동 94-37,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.141215,129.078906,2018-04-30
"부산광역시",부산광역시 남구 못골번영로71번길32,부산광역시 남구 대연5동 1555-10,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.141352,129.087278,2018-04-30
"부산광역시",부산광역시 남구 자유평화로59번길 2,부산광역시 남구 문현2동 776-23,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.141538,129.066372,2018-04-30
"부산광역시",부산광역시 남구 진남로36번길 77,부산광역시 남구 대연5동 281-17,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.141619,129.091310,2018-04-30
"부산광역시",부산광역시 남구 수영로 345,부산광역시 남구 대연3동 1858,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.141765,129.099867,2018-04-30
"부산광역시",부산광역시 남구 전포대로48번길 27,부산광역시 남구 문현2동 479-13,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.142249,129.067354,2018-04-30
"부산광역시",부산광역시 남구 고동골로59번길 3,부산광역시 남구 문현1동 495-76,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.142413,129.071063,2018-04-30
"부산광역시",부산광역시 남구 수영로325번길 114,부산광역시 남구 대연3동 1859,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.142656,129.098659,2018-04-30
"부산광역시",부산광역시 남구 진남로 188,부산광역시 남구 문현1동 85-9,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.143143,129.077844,2018-04-30
"부산광역시",부산광역시 남구 남동천로 78-2,부산광역시 남구 문현2동 756-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.143600,129.063651,2018-04-30
"부산광역시",부산광역시 남구 전포대로 94,부산광역시 남구 문현2동 522-21,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.144913,129.067068,2018-04-30
"부산광역시",부산광역시 남구 고동골로 123-1,부산광역시 남구 문현1동 51-18,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.145303,129.075134,2018-04-30
"부산광역시",부산광역시 남구 고동골로97번길 38,부산광역시 남구 문현1동 13-127,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.147229,129.073054,2018-04-30
"부산광역시",부산광역시 강서구 지사동1175,부산광역시 강서구 지사동1175,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.147355,128.823697,2018-04-30
"부산광역시",부산광역시 남구 황령대로353번길 27,부산광역시 남구 대연3동 231-31,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.147611,129.096578,2018-04-30
"부산광역시",부산광역시 남구 -,부산광역시 남구 문현2동 산 24-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.147794,129.070241,2018-04-30
"부산광역시",부산광역시 강서구 지사동 1189-8,부산광역시 강서구 지사동 1189-8,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.149686,128.835694,2018-04-30
"부산광역시",부산광역시 강서구 지사동 1249,부산광역시 강서구 지사동 1249,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.149843,128.819690,2018-04-30
"부산광역시",부산광역시 강서구 지사동 1249,부산광역시 강서구 지사동 1249,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.150431,128.819733,2018-04-30
"부산광역시",부산광역시 강서구 범방동 1851,부산광역시 강서구 범방동 1851,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.150902,128.882692,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 3146-2,부산광역시 강서구 대저2동 3146-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.165904,128.953929,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 3146-2,부산광역시 강서구 대저2동 3146-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.166654,128.953575,2018-04-30
"부산광역시",부산광역시 강서구 정관길 13,부산광역시 강서구 대저2동541-8,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.167604,128.926812,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 3136-3,부산광역시 강서구 대저2동 3136-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.170787,128.953526,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 3136-3,부산광역시 강서구 대저2동 3136-3,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.171081,128.954250,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 3136-1,부산광역시 강서구 대저2동 3136-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.172744,128.952496,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 3136-1,부산광역시 강서구 대저2동 3136-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.172993,128.953199,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 2407-1,부산광역시 강서구 대저2동 2407-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.173268,128.951063,2018-04-30
"부산광역시",부산광역시 강서구 강동동3357-4,부산광역시 강서구 강동동3357-4,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.175575,128.907997,2018-04-30
"부산광역시",부산광역시 강서구 공항로767번나길 7,부산광역시 강서구 대저2동 2520,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.175638,128.957753,2018-04-30
"부산광역시",부산광역시 강서구 입소신평길 59,부산광역시 강서구 대저2동 479-151,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.176939,128.922902,2018-04-30
"부산광역시",부산광역시 강서구 공항앞길 28,부산광역시 강서구 대저2동 2061-1번지,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.179632,128.953229,2018-04-30
"부산광역시",부산광역시 강서구 공항앞길 9,부산광역시 강서구 대저2동2027-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.180099,128.954252,2018-04-30
"부산광역시",부산광역시 강서구 대저2동 1870-67,부산광역시 강서구 대저2동 1870-67,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.182892,128.955101,2018-04-30
"부산광역시",부산광역시 강서구 낙동북로 371,부산광역시 강서구 대저1동2327-35,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.206410,128.977496,2018-04-30
"부산광역시",부산광역시 강서구 대저1동 2690-7번지,부산광역시 강서구 대저1동 2690-7번지,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.208004,128.980581,2018-04-30
"부산광역시",부산광역시 강서구 낙동북로 371,부산광역시 강서구 대저1동2327-35,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.211167,128.981307,2018-04-30
"부산광역시",부산광역시 강서구 대저1동1705-7,부산광역시 강서구 대저1동1705-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.213955,128.950141,2018-04-30
"부산광역시",부산광역시 강서구 대저로 70,부산광역시 강서구 대저1동 1528-1,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.215063,128.960202,2018-04-30
"부산광역시",부산광역시 강서구 대저로221번길 19,부산광역시 강서구 대저1동684-2,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.215310,128.977004,2018-04-30
"부산광역시",부산광역시 강서구 대저1동368-14,부산광역시 강서구 대저1동368-14,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.217979,128.989091,2018-04-30
"부산광역시",부산광역시 강서구 대저1동1318-7,부산광역시 강서구 대저1동1318-7,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.218975,128.966907,2018-04-30
"부산광역시",부산광역시 강서구 대저중앙로 392,부산광역시 강서구 대저1동361-44,다목적,1,200,100m이내,30,2016-11,051-888-2991,35.220390,128.989906,2018-04-30
"부산광역시",부산광역시 영도구 하리길 66,부산광역시 영도구 동삼동 893-2,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.068371,129.082403,2018-04-30
"부산광역시",부산광역시 영도구 절영로490번길 8-22,부산광역시 영도구 동삼1동 산57,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.071071,129.069776,2018-04-30
"부산광역시",부산광역시 영도구 남항새싹길 79,부산광역시 영도구 영선동 4가 245-1,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.081344,129.043216,2018-04-30
"부산광역시",부산광역시 영도구 동삼로81번길 11-5,부산광역시 영도구 동삼1동 231-12,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.081454,129.069122,2018-04-30
"부산광역시",부산광역시 영도구 남항남로 45,부산광역시 영도구 남항동 3가 34,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.084098,129.038651,2018-04-30
"부산광역시",부산광역시 영도구 선덤산길 11-2,부산광역시 영도구 동삼3동 221-98,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.084694,129.072577,2018-04-30
"부산광역시",부산광역시 영도구 영상길 81,부산광역시 영도구 신선동 3가 23-3,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.085073,129.044148,2018-04-30
"부산광역시",부산광역시 영도구 태종로19번길 37,부산광역시 영도구 대교동 2가 32-3,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.091879,129.042052,2018-04-30
"부산광역시",부산광역시 강서구 녹산동 1029-2,부산광역시 강서구 녹산(송정)동 1029-2,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.101162,128.843511,2018-04-30
"부산광역시",부산광역시 강서구 녹산동 1183-5,부산광역시 강서구 녹산(송정)동 1183-5,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.102283,128.841986,2018-04-30
"부산광역시",부산광역시 사상구 학장로216번길 26-3,부산광역시 사상구 학장동 517,다목적,1,200,100m이내,30,2010-12,051-888-2991,35.143113,128.989630,2018-04-30
