"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"서울특별시 은평구청",서울특별시 은평구 갈현로23길 33-1,서울특별시 은평구 갈현동 522-6,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.618078,126.910960,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로17길 15-19,서울특별시 은평구 구산동 147-7,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.613055,126.908966,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로15길 42,서울특별시 은평구 구산동 167-11,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.609116,126.907015,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로11가길 10,서울특별시 은평구 구산동 177-78,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.605979,126.908439,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로15길 12-11,서울특별시 은평구 구산동 188-27,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.608455,126.909375,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로15길 7,서울특별시 은평구 구산동 209-1,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.613676,126.909882,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로17가길 12,서울특별시 은평구 구산동 211-4,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.612692,126.910825,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로9길 6,서울특별시 은평구 구산동 21-56,어린이보호,5,41,360도 전방면,30,2010-12,02-351-6383,37.607494,126.914443,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로15길 46,서울특별시 은평구 구산동 216-25,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.612067,126.912048,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로11길 15,서울특별시 은평구 구산동 3-38,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.611056,126.914660,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로13길 32,서울특별시 은평구 구산동 9-41,어린이보호,6,200,360도 전방면,30,2016-08,02-351-6383,37.610360,126.912628,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 녹번로1길 25,서울특별시 은평구 녹번동 103-18,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.605489,126.927221,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로4길 21,서울특별시 은평구 녹번동 151-67,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.605584,126.926024,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로 48-9,서울특별시 은평구 녹번동 152-76,어린이보호,4,200,360도 전방면,30,2014-12,02-351-6383,37.605547,126.924695,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 녹번로1길 1,서울특별시 은평구 녹번동 174,다목적,1,200,360도 전방면,30,2010-12,02-351-6383,37.604493,126.926746,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로57길 7,서울특별시 은평구 녹번동 31-11,다목적,5,200,360도 전방면,30,2010-12,02-351-6383,37.604690,126.933900,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로21길 3,서울특별시 은평구 녹번동 45-7,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.601279,126.933841,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로21길 24,서울특별시 은평구 녹번동 76-22,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.602195,126.931767,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 녹번로4길 13,서울특별시 은평구 녹번동 86-94,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.604632,126.930796,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로26길 23,서울특별시 은평구 대조동 194-27,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.616061,126.921534,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로73길 25,서울특별시 은평구 대조동 206-4,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.614780,126.921874,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로20길 17,서울특별시 은평구 대조동 215-28,다목적,5,200,360도 전방면,30,2010-12,02-351-6383,37.614035,126.919851,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로18길 4-1,서울특별시 은평구 대조동 224-1,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.612222,126.918084,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로69길 11,서울특별시 은평구 대조동 3-55,다목적,4,200,360도 전방면,30,2010-12,02-351-6383,37.611392,126.927322,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로8길 5,서울특별시 은평구 대조동 55-12,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.608076,126.922408,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로69길 28-19,서울특별시 은평구 대조동 76-35,다목적,5,200,360도 전방면,30,2010-12,02-351-6383,37.611244,126.925098,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로71가길 25-1,서울특별시 은평구 대조동 88-198,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.612345,126.924530,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 역말로10길 8-1,서울특별시 은평구 대조동 89-1,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.610983,126.922665,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로37길 46,서울특별시 은평구 불광동 100-7,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.625109,126.927680,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로40길 12,서울특별시 은평구 불광동 105-57,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.623282,126.929030,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로34길 39,서울특별시 은평구 불광동 155-14,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.622223,126.930158,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로38길 16-1,서울특별시 은평구 불광동 163-23,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.622175,126.928579,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로 81,서울특별시 은평구 불광동 243-11,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.614251,126.932205,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로9가길 1,서울특별시 은평구 불광동 246-1,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.616289,126.931285,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로68가길 1,서울특별시 은평구 불광동 264-44,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.612257,126.929307,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로 52,서울특별시 은평구 불광동 281-13,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.611827,126.931293,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로78길 11,서울특별시 은평구 불광동 305-8,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.618097,126.923876,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로72길 30-14,서울특별시 은평구 불광동 329-3,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.617973,126.926047,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로78가길 14,서울특별시 은평구 불광동 329-41,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.618322,126.926148,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로78가길 13-129,서울특별시 은평구 불광동 331-4,다목적,1,200,360도 전방면,30,2010-12,02-351-6383,37.619309,126.928081,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로34가길 10-21,서울특별시 은평구 불광동 346-134,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.619725,126.926904,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로88길 21,서울특별시 은평구 불광동 391-283,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.623254,126.921845,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로35길 15,서울특별시 은평구 불광동 400-51,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.622662,126.925275,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로35길 36,서울특별시 은평구 불광동 441-29,어린이보호,4,200,360도 전방면,30,2016-08,02-351-6383,37.623977,126.925229,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로37가길 8,서울특별시 은평구 불광동 443-50,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.624295,126.926242,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로92다길 6-14,서울특별시 은평구 불광동 480-178,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.624745,126.923538,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로92나길 7,서울특별시 은평구 불광동 480-197,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.625480,126.922874,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로92나길 33,서울특별시 은평구 불광동 480-244,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.623357,126.923680,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로19길 10 앞,서울특별시 은평구 불광동 630-68,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.611721,126.941074,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로43길 8,서울특별시 은평구 불광동 64-2,다목적,5,200,360도 전방면,30,2010-12,02-351-6383,37.627198,126.928117,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로 347,서울특별시 은평구 불광동 73-1,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.626234,126.928919,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로1길 3,서울특별시 은평구 수색동 180-2,다목적,4,200,360도 전방면,30,2010-12,02-351-6383,37.584292,126.897253,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로3길 10,서울특별시 은평구 수색동 189-16,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.585198,126.897699,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 수색로18길 39-12,서울특별시 은평구 수색동 348-1,어린이보호,5,41,360도 전방면,30,2010-12,02-351-6383,37.586097,126.892498,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 수색로18길 24,서울특별시 은평구 수색동 359-11,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.585177,126.894520,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 수색로18길 6-1,서울특별시 은평구 수색동 365-5,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.583517,126.894157,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로15길 66,서울특별시 은평구 신사동 145-2,다목적,4,200,360도 전방면,30,2010-12,02-351-6383,37.590675,126.906352,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로1길 7,서울특별시 은평구 신사동 18-1,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.599274,126.909468,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로12길 20-7,서울특별시 은평구 신사동 18-42,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.598825,126.908332,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 169-24,서울특별시 은평구 신사동 200-151,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.594503,126.906210,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로23길 8,서울특별시 은평구 신사동 23-45,어린이보호,5,41,360도 전방면,30,2010-12,02-351-6383,37.597445,126.914359,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로11가길 31,서울특별시 은평구 신사동 237-133,어린이보호,5,200,360도 전방면,30,2016-08,02-351-6383,37.596892,126.904752,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로11가길 30-3,서울특별시 은평구 신사동 237-38,다목적,3,200,360도 전방면,30,2010-12,02-351-6383,37.597212,126.904853,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로21길 38-9,서울특별시 은평구 신사동 29-115,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.596791,126.910357,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로2길 6,서울특별시 은평구 신사동 29-5,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.597657,126.912009,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로5길 24,서울특별시 은평구 신사동 300-43,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.591355,126.903485,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로 275-1,서울특별시 은평구 신사동 335-36,다목적,4,200,360도 전방면,30,2010-12,02-351-6383,37.593087,126.913031,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로17길 40,서울특별시 은평구 신사동 347-1,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.591093,126.909175,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로3길 6,서울특별시 은평구 신사동 9-42,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.600540,126.909633,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로 379,서울특별시 은평구 신사동 338-1 건너 불광천,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.590179,126.913616,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로9길 15,서울특별시 은평구 역촌동 18-10,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.606724,126.920392,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로1길 18-1,서울특별시 은평구 역촌동 41-20,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.602098,126.918721,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로14길 13,서울특별시 은평구 역촌동 5-20,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.608592,126.917446,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로5길 8,서울특별시 은평구 역촌동 62-28,다목적,5,200,360도 전방면,30,2010-12,02-351-6383,37.604089,126.914753,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로3길 8,서울특별시 은평구 역촌동 66-44,어린이보호,5,41,360도 전방면,30,2010-12,02-351-6383,37.602308,126.914863,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로3길 40,서울특별시 은평구 역촌동 68-35,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.603022,126.911227,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로34길 11,서울특별시 은평구 응암동 102-59,어린이보호,5,41,360도 전방면,30,2010-12,02-351-6383,37.598268,126.922064,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로6길 16,서울특별시 은평구 응암동 114-1,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.597690,126.919289,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로29길 10,서울특별시 은평구 응암동 118-12,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.596545,126.917939,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로4길 21,서울특별시 은평구 응암동 118-76,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.597552,126.916907,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로7가길 25-26,서울특별시 은평구 응암동 247-152 앞,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.583968,126.921460,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로7가길 29-8,서울특별시 은평구 응암동 270-11,다목적,4,200,360도 전방면,30,2010-12,02-351-6383,37.584213,126.920951,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로6길 21-1,서울특별시 은평구 응암동 285-1,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.588166,126.920618,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로14길 15,서울특별시 은평구 응암동 334-30,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.590097,126.918804,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로14길 15-28,서울특별시 은평구 응암동 337-39,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.590264,126.920156,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로12길 8,서울특별시 은평구 응암동 98-8 한성부동산앞,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.600266,126.925205,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로18길 6-10,서울특별시 은평구 응암동 365-47 앞,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.591931,126.918399,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로11길10,서울특별시 은평구 응암1동 85-41 응암어린이공원앞,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.601703,126.923391,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로16나길 2,서울특별시 은평구 응암동 42-2,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.599133,126.929559,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로20길 8,서울특별시 은평구 응암동 5-1,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.600290,126.933363,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광천길 420-8,서울특별시 은평구 응암동 583-39,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.592600,126.915238,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로 190-15,서울특별시 은평구 응암동 601-6,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.588710,126.917967,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로22길 14,서울특별시 은평구 응암2동 397-186,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.593580,126.919482,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로18길6-15,서울특별시 은평구 응암1동 74-10 앞,어린이보호,2,200,360도 전방면,30,2010-12,02-351-6383,37.600767,126.930713,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로6길 8,서울특별시 은평구 응암동 675-1,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.587354,126.921809,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로5길 15,서울특별시 은평구 응암동 746-13,어린이보호,4,200,360도 전방면,30,2015-08,02-351-6383,37.586366,126.920917,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로7가길 15,서울특별시 은평구 응암동 746-13,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.585250,126.920515,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로 195,서울특별시 은평구 응암동 749-13,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.587933,126.919217,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로12길 12-14,서울특별시 은평구 응암동 750-10,어린이보호,5,41,360도 전방면,30,2010-12,02-351-6383,37.587246,126.918070,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 백련산로14길 17,서울특별시 은평구 응암동 94-2 귀빈빌라 앞,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.599697,126.927889,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로9길 6-45,서울특별시 은평구 증산동 165-1,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.586058,126.910973,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로7길 27,서울특별시 은평구 증산동 187-6,어린이보호,5,200,360도 전방면,30,2010-12,02-351-6383,37.584952,126.906515,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로5길 34,서울특별시 은평구 증산동 203-31,어린이보호,1,200,360도 전방면,30,2010-12,02-351-6383,37.584402,126.905195,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산서길 63,서울특별시 은평구 증산동 209-17,교통단속,1,200,360도 전방면,30,2016-07,02-351-7801,37.582373,126.905450,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산서길 63,서울특별시 은평구 증산동 209-17,어린이보호,4,200,180도,30,2010-12,02-351-6383,37.582373,126.905450,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로3길 20,서울특별시 은평구 증산동 210-12,다목적,5,41,360도 전방면,30,2010-12,02-351-6383,37.581622,126.904161,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로33가길 30-1,서울특별시 은평구 갈현동 275-110,생활방범,4,200,360도 전방면,30,2014-12,02-351-6383,37.623840,126.912883,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로29길 12-1,서울특별시 은평구 갈현동 448-42,생활방범,5,200,360도 전방면,30,2014-12,02-351-6383,37.619567,126.914227,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로 213-1,서울특별시 은평구 갈현동 505-5,생활방범,5,200,360도 전방면,30,2014-12,02-351-6383,37.616410,126.914145,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로34길 25,서울특별시 은평구 불광동 140-8,생활방범,5,200,360도 전방면,30,2014-12,02-351-6383,37.621441,126.928978,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 65,서울특별시 은평구 수색동 415-1 효림유치원 맞은편,어린이보호,5,200,360도 전방면,30,2014-12,02-351-6383,37.585508,126.899694,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로4길 40,서울특별시 은평구 신사동 1-51,생활방범,4,200,360도 전방면,30,2014-12,02-351-6383,37.600256,126.914221,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 역말로7길 13,서울특별시 은평구 역촌동 11-1,생활방범,5,200,360도 전방면,30,2014-12,02-351-6383,37.607524,126.917951,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산서길 87,서울특별시 은평구 증산동 187-24,생활방범,5,200,360도 전방면,30,2014-12,02-351-6383,37.594039,126.906951,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 서오릉로15길 16,서울특별시 은평구 구산동 152-3,어린이보호,4,130,360도 전방면,30,2010-12,02-351-6383,37.611768,126.909843,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로15길 28,서울특별시 은평구 구산동 178-21,어린이보호,5,130,360도 전방면,30,2012-12,02-351-6383,37.607924,126.907793,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 진흥로16길 9,서울특별시 은평구 녹번동 1-51,어린이보호,1,130,360도 전방면,30,2010-12,02-351-6383,37.609700,126.939200,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로 376,서울특별시 은평구 녹번동 153-16,어린이보호,4,200,360도 전방면,30,2012-12,02-351-6383,37.604324,126.923558,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 녹번로 12,서울특별시 은평구 녹번동 83-8,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.603311,126.927214,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로20길 6-12,서울특별시 은평구 대조동 212-22,어린이보호,4,200,360도 전방면,30,2012-12,02-351-6383,37.613618,126.918913,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로20길 20-8,서울특별시 은평구 대조동 214-26,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.613477,126.920217,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로18가길 1,서울특별시 은평구 대조동 47-1,어린이보호,5,130,360도 전방면,30,2012-12,02-351-6383,37.612146,126.920002,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로71길 24-30,서울특별시 은평구 대조동 84-92,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.612455,126.926120,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로14길 10-11,서울특별시 은평구 불광동 16-139,어린이보호,4,200,360도 전방면,30,2012-12,02-351-6383,37.620036,126.933770,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 불광로 75-2,서울특별시 은평구 불광동 242-11,어린이보호,4,200,360도 전방면,30,2012-12,02-351-6383,37.613693,126.931408,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로32길 19,서울특별시 은평구 불광동 328-1,어린이보호,5,130,360도 전방면,30,2012-12,02-351-6383,37.618888,126.924721,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 통일로72길 30-31,서울특별시 은평구 불광동 330-7,어린이보호,3,130,360도 전방면,30,2012-12,02-351-6383,37.617563,126.926651,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 연서로33길 30,서울특별시 은평구 불광동 399-1,어린이보호,5,130,360도 전방면,30,2012-12,02-351-6383,37.622893,126.923896,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평터널로 148,서울특별시 은평구 신사동 193,어린이보호,5,200,360도 전방면,30,2013-12,02-351-6383,37.592357,126.906567,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로17길 58,서울특별시 은평구 신사동 193-8 옆,어린이보호,4,200,360도 전방면,30,2012-12,02-351-6383,37.591723,126.907515,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로11가길 41,서울특별시 은평구 신사동 237-145,어린이보호,5,200,360도 전방면,30,2013-12,02-351-6383,37.596690,126.903701,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로11가길 29-16,서울특별시 은평구 신사동 237-169,어린이보호,5,200,360도 전방면,30,2013-12,02-351-6383,37.596301,126.904774,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 증산로21길 19,서울특별시 은평구 신사동 32-9,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.596067,126.912484,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로7길 34-1,서울특별시 은평구 역촌동 219-33,어린이보호,1,130,360도 전방면,30,2010-12,02-351-6383,37.604798,126.907029,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 갈현로4길 27,서울특별시 은평구 역촌동 82-29,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.601167,126.913347,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 은평로3길 19,서울특별시 은평구 역촌동 84-12,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.600745,126.915080,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로14길 24-19 맞은편,서울특별시 은평구 응암동 337-8 맞은편,다목적,4,41,360도 전방면,30,2010-12,02-351-6383,37.589225,126.919578,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로 205,서울특별시 은평구 응암동 338-107,어린이보호,5,200,360도 전방면,30,2013-12,02-351-6383,37.588767,126.918739,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 백련산로14길 20-6,서울특별시 은평구 응암동 46-1,어린이보호,5,200,360도 전방면,30,2013-12,02-351-6383,37.599298,126.927337,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 가좌로7나길 2,서울특별시 은평구 응암동 732-27,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.585939,126.919035,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 응암로12길 26-1,서울특별시 은평구 응암동 751-25 대일수퍼,어린이보호,4,200,360도 전방면,30,2010-12,02-351-6383,37.587140,126.919426,2018-02-20
"서울특별시 은평구청",서울특별시 은평구 대서문길 42-3 북한산초교 입구,서울특별시 은평구 진관동 266-1 북한산초교,어린이보호,3,200,360도 전방면,30,2016-12,02-351-6383,37.655112,126.949117,2018-02-20
